,name,naturalness,simplicity,informativity,optimality,Language,comm_cost,complexity,counts
1555,sampled_lang_14,0.667,0.6756756756756757,0.731,0.884,artificial,0.269,24,2
726,sampled_lang_14,0.833,0.6756756756756757,0.729,0.883,artificial,0.271,24,2
1764,sampled_lang_14,0.833,0.6756756756756757,0.725,0.881,artificial,0.275,24,2
10072,sampled_lang_14,0.667,0.6756756756756757,0.723,0.88,artificial,0.277,24,2
1485,sampled_lang_14,0.6,0.6756756756756757,0.722,0.879,artificial,0.278,24,2
1100,sampled_lang_14,0.667,0.6756756756756757,0.719,0.877,artificial,0.281,24,2
6634,sampled_lang_14,0.667,0.6756756756756757,0.718,0.877,artificial,0.282,24,2
766,sampled_lang_14,0.833,0.6756756756756757,0.717,0.876,artificial,0.283,24,2
5073,sampled_lang_191,0.875,0.6756756756756757,0.715,0.876,artificial,0.285,24,2
13736,sampled_lang_185,0.857,0.6756756756756757,0.713,0.874,artificial,0.287,24,2
3295,sampled_lang_176,0.857,0.6756756756756757,0.712,0.874,artificial,0.288,24,2
9970,sampled_lang_14,0.857,0.6756756756756757,0.71,0.873,artificial,0.29,24,2
286,sampled_lang_14,0.8,0.6756756756756757,0.708,0.872,artificial,0.292,24,2
5291,sampled_lang_14,0.833,0.6756756756756757,0.707,0.871,artificial,0.293,24,2
804,sampled_lang_14,0.833,0.6756756756756757,0.704,0.869,artificial,0.296,24,2
3989,sampled_lang_14,0.667,0.6756756756756757,0.703,0.868,artificial,0.297,24,2
1847,sampled_lang_14,0.667,0.6756756756756757,0.701,0.868,artificial,0.299,24,2
5184,sampled_lang_14,0.833,0.6756756756756757,0.699,0.866,artificial,0.301,24,2
3258,sampled_lang_14,0.833,0.6756756756756757,0.698,0.866,artificial,0.302,24,2
5952,sampled_lang_14,0.833,0.6756756756756757,0.697,0.865,artificial,0.303,24,2
15131,sampled_lang_201,0.875,0.6756756756756757,0.696,0.865,artificial,0.304,24,2
78,sampled_lang_14,0.6,0.6756756756756757,0.694,0.864,artificial,0.306,24,2
3731,sampled_lang_14,0.833,0.6756756756756757,0.693,0.863,artificial,0.307,24,2
12057,sampled_lang_14,0.667,0.6756756756756757,0.692,0.863,artificial,0.308,24,2
8745,sampled_lang_14,0.6,0.6756756756756757,0.691,0.862,artificial,0.309,24,2
12,sampled_lang_5,0.6,0.6756756756756757,0.69,0.861,artificial,0.31,24,2
2033,sampled_lang_148,0.833,0.6756756756756757,0.689,0.861,artificial,0.311,24,2
133,sampled_lang_14,0.8,0.6756756756756757,0.688,0.86,artificial,0.312,24,2
1083,sampled_lang_14,0.667,0.6756756756756757,0.687,0.86,artificial,0.313,24,2
4260,sampled_lang_14,0.833,0.6756756756756757,0.684,0.858,artificial,0.316,24,2
6167,sampled_lang_14,0.667,0.6756756756756757,0.683,0.857,artificial,0.317,24,2
731,sampled_lang_14,0.833,0.6756756756756757,0.681,0.856,artificial,0.319,24,2
7107,sampled_lang_14,0.667,0.6756756756756757,0.679,0.855,artificial,0.321,24,2
1015,sampled_lang_14,0.833,0.6756756756756757,0.678,0.855,artificial,0.322,24,2
6278,sampled_lang_14,0.6,0.6756756756756757,0.677,0.854,artificial,0.323,24,2
4532,sampled_lang_14,0.833,0.6756756756756757,0.676,0.854,artificial,0.324,24,2
4804,sampled_lang_14,0.833,0.6756756756756757,0.675,0.853,artificial,0.325,24,2
4796,sampled_lang_14,0.833,0.6756756756756757,0.674,0.852,artificial,0.326,24,2
3800,sampled_lang_14,0.6,0.6756756756756757,0.672,0.852,artificial,0.328,24,1
4216,sampled_lang_14,0.667,0.6756756756756757,0.669,0.85,artificial,0.331,24,1
6843,sampled_lang_14,0.667,0.6756756756756757,0.668,0.85,artificial,0.332,24,1
1658,sampled_lang_14,0.857,0.6756756756756757,0.667,0.85,artificial,0.333,24,1
9855,sampled_lang_14,0.857,0.6756756756756757,0.666,0.849,artificial,0.334,24,1
5052,sampled_lang_14,0.833,0.6756756756756757,0.665,0.849,artificial,0.335,24,1
1030,sampled_lang_14,0.6,0.6756756756756757,0.664,0.849,artificial,0.336,24,1
7812,sampled_lang_14,0.667,0.6756756756756757,0.663,0.848,artificial,0.337,24,1
1543,sampled_lang_14,0.833,0.6756756756756757,0.662,0.848,artificial,0.338,24,1
1138,sampled_lang_14,0.6,0.6756756756756757,0.66,0.847,artificial,0.34,24,1
12429,sampled_lang_14,0.6,0.6756756756756757,0.659,0.847,artificial,0.341,24,1
6740,sampled_lang_14,0.833,0.6756756756756757,0.657,0.846,artificial,0.343,24,1
4337,sampled_lang_5,0.6,0.6756756756756757,0.656,0.846,artificial,0.344,24,1
10330,sampled_lang_14,0.667,0.6756756756756757,0.655,0.845,artificial,0.345,24,1
615,sampled_lang_14,0.8,0.6756756756756757,0.653,0.845,artificial,0.347,24,1
8312,sampled_lang_14,0.833,0.6756756756756757,0.652,0.845,artificial,0.348,24,1
6176,sampled_lang_14,0.667,0.6756756756756757,0.651,0.844,artificial,0.349,24,1
5605,sampled_lang_14,0.857,0.6756756756756757,0.65,0.844,artificial,0.35,24,1
439,sampled_lang_14,0.833,0.6756756756756757,0.649,0.844,artificial,0.351,24,1
9034,sampled_lang_14,0.833,0.6756756756756757,0.648,0.843,artificial,0.352,24,1
5913,sampled_lang_14,0.5,0.6756756756756757,0.646,0.843,artificial,0.354,24,1
602,sampled_lang_76,0.4,0.6756756756756757,0.645,0.842,artificial,0.355,24,1
5007,sampled_lang_14,0.6,0.6756756756756757,0.644,0.842,artificial,0.356,24,1
11966,sampled_lang_14,0.667,0.6756756756756757,0.643,0.842,artificial,0.357,24,1
2220,sampled_lang_14,0.8,0.6756756756756757,0.642,0.841,artificial,0.358,24,1
3149,sampled_lang_14,0.6,0.6756756756756757,0.641,0.841,artificial,0.359,24,1
6121,sampled_lang_14,0.667,0.6756756756756757,0.64,0.841,artificial,0.36,24,1
1191,sampled_lang_14,0.833,0.6756756756756757,0.639,0.84,artificial,0.361,24,1
1599,sampled_lang_14,0.667,0.6756756756756757,0.638,0.84,artificial,0.362,24,1
821,sampled_lang_14,0.6,0.6756756756756757,0.637,0.839,artificial,0.363,24,1
28,sampled_lang_14,0.714,0.6756756756756757,0.636,0.839,artificial,0.364,24,1
2394,sampled_lang_14,0.833,0.6756756756756757,0.635,0.839,artificial,0.365,24,1
1510,sampled_lang_14,0.833,0.6756756756756757,0.634,0.839,artificial,0.366,24,1
117,sampled_lang_14,0.667,0.6756756756756757,0.633,0.838,artificial,0.367,24,1
266,sampled_lang_14,0.6,0.6756756756756757,0.632,0.838,artificial,0.368,24,1
6739,sampled_lang_14,0.6,0.6756756756756757,0.63,0.837,artificial,0.37,24,1
738,sampled_lang_14,0.714,0.6756756756756757,0.628,0.837,artificial,0.372,24,1
1208,sampled_lang_14,0.6,0.6756756756756757,0.627,0.836,artificial,0.373,24,1
979,sampled_lang_14,0.667,0.6756756756756757,0.626,0.836,artificial,0.374,24,1
14603,sampled_lang_14,0.8,0.6756756756756757,0.625,0.835,artificial,0.375,24,1
13482,sampled_lang_14,0.667,0.6756756756756757,0.624,0.835,artificial,0.376,24,1
2580,sampled_lang_14,0.667,0.6756756756756757,0.622,0.834,artificial,0.378,24,1
2616,sampled_lang_14,0.833,0.6756756756756757,0.62,0.834,artificial,0.38,24,1
13116,sampled_lang_162,0.714,0.6756756756756757,0.619,0.833,artificial,0.381,24,1
4183,sampled_lang_14,0.6,0.6756756756756757,0.618,0.833,artificial,0.382,24,1
6334,sampled_lang_155,0.714,0.6756756756756757,0.617,0.833,artificial,0.383,24,1
13319,sampled_lang_14,0.5,0.6756756756756757,0.616,0.832,artificial,0.384,24,1
2457,sampled_lang_14,0.5,0.6756756756756757,0.615,0.832,artificial,0.385,24,1
13535,sampled_lang_14,0.6,0.6756756756756757,0.613,0.831,artificial,0.387,24,1
487,sampled_lang_14,0.667,0.6756756756756757,0.611,0.831,artificial,0.389,24,1
2717,sampled_lang_14,0.667,0.6756756756756757,0.61,0.83,artificial,0.39,24,1
6044,sampled_lang_138,0.5,0.6756756756756757,0.609,0.83,artificial,0.391,24,1
2568,sampled_lang_14,0.6,0.6756756756756757,0.608,0.829,artificial,0.392,24,1
8475,sampled_lang_14,0.667,0.6756756756756757,0.607,0.829,artificial,0.393,24,1
802,sampled_lang_14,0.667,0.6756756756756757,0.606,0.829,artificial,0.394,24,1
8306,sampled_lang_14,0.667,0.6756756756756757,0.605,0.828,artificial,0.395,24,1
2540,sampled_lang_14,0.8,0.6756756756756757,0.604,0.828,artificial,0.396,24,1
5883,sampled_lang_155,0.667,0.6756756756756757,0.602,0.828,artificial,0.398,24,1
2819,sampled_lang_134,0.6,0.6756756756756757,0.601,0.827,artificial,0.399,24,1
901,sampled_lang_14,0.833,0.6756756756756757,0.6,0.827,artificial,0.4,24,1
15100,sampled_lang_14,0.6,0.6756756756756757,0.599,0.826,artificial,0.401,24,1
5418,sampled_lang_14,1.0,0.6756756756756757,0.597,0.826,artificial,0.403,24,1
7607,sampled_lang_14,0.833,0.6756756756756757,0.596,0.825,artificial,0.404,24,1
10016,sampled_lang_14,0.8,0.6756756756756757,0.595,0.825,artificial,0.405,24,1
163,sampled_lang_14,0.8,0.6756756756756757,0.594,0.825,artificial,0.406,24,1
425,sampled_lang_14,0.667,0.6756756756756757,0.593,0.824,artificial,0.407,24,1
3360,sampled_lang_14,0.5,0.6756756756756757,0.592,0.824,artificial,0.408,24,1
992,sampled_lang_14,0.5,0.6756756756756757,0.59,0.823,artificial,0.41,24,1
7405,sampled_lang_14,0.667,0.6756756756756757,0.588,0.823,artificial,0.412,24,1
471,sampled_lang_14,0.5,0.6756756756756757,0.587,0.822,artificial,0.413,24,1
3123,sampled_lang_14,0.6,0.6756756756756757,0.586,0.822,artificial,0.414,24,1
12733,sampled_lang_14,0.4,0.6756756756756757,0.584,0.821,artificial,0.416,24,1
841,sampled_lang_14,0.8,0.6756756756756757,0.583,0.821,artificial,0.417,24,1
7684,sampled_lang_14,0.5,0.6756756756756757,0.582,0.821,artificial,0.418,24,1
14070,sampled_lang_14,0.5,0.6756756756756757,0.58,0.82,artificial,0.42,24,1
7051,sampled_lang_138,0.571,0.6756756756756757,0.578,0.819,artificial,0.422,24,1
5514,sampled_lang_14,0.6,0.6756756756756757,0.577,0.818,artificial,0.423,24,1
871,sampled_lang_14,0.8,0.6756756756756757,0.576,0.818,artificial,0.424,24,1
5903,sampled_lang_115,0.429,0.6756756756756757,0.575,0.818,artificial,0.425,24,1
47,sampled_lang_14,0.8,0.6756756756756757,0.574,0.817,artificial,0.426,24,1
4038,sampled_lang_14,0.6,0.6756756756756757,0.573,0.817,artificial,0.427,24,1
7138,sampled_lang_14,0.6,0.6756756756756757,0.572,0.817,artificial,0.428,24,1
3889,sampled_lang_14,0.5,0.6756756756756757,0.571,0.816,artificial,0.429,24,1
7677,sampled_lang_14,0.5,0.6756756756756757,0.57,0.816,artificial,0.43,24,1
2268,sampled_lang_14,0.4,0.6756756756756757,0.569,0.815,artificial,0.431,24,1
2830,sampled_lang_14,0.6,0.6756756756756757,0.568,0.815,artificial,0.432,24,1
4644,sampled_lang_14,0.6,0.6756756756756757,0.567,0.815,artificial,0.433,24,1
1180,sampled_lang_14,0.5,0.6756756756756757,0.566,0.814,artificial,0.434,24,1
7233,sampled_lang_14,0.667,0.6756756756756757,0.565,0.814,artificial,0.435,24,1
8068,sampled_lang_14,0.5,0.6756756756756757,0.564,0.813,artificial,0.436,24,1
7668,sampled_lang_14,0.833,0.6756756756756757,0.562,0.813,artificial,0.438,24,1
13281,sampled_lang_14,0.857,0.6756756756756757,0.561,0.812,artificial,0.439,24,1
10528,sampled_lang_14,0.6,0.6756756756756757,0.56,0.812,artificial,0.44,24,1
4257,sampled_lang_14,0.5,0.6756756756756757,0.559,0.811,artificial,0.441,24,1
13296,sampled_lang_129,0.4,0.6756756756756757,0.558,0.811,artificial,0.442,24,1
8380,sampled_lang_124,0.5,0.6756756756756757,0.557,0.811,artificial,0.443,24,1
378,sampled_lang_14,0.8,0.6756756756756757,0.556,0.81,artificial,0.444,24,1
5663,sampled_lang_14,0.4,0.6756756756756757,0.555,0.81,artificial,0.445,24,1
8782,sampled_lang_132,0.5,0.6756756756756757,0.554,0.809,artificial,0.446,24,1
4765,sampled_lang_14,0.833,0.6756756756756757,0.553,0.809,artificial,0.447,24,1
5283,sampled_lang_14,0.667,0.6756756756756757,0.552,0.808,artificial,0.448,24,1
991,sampled_lang_101,0.4,0.6756756756756757,0.551,0.808,artificial,0.449,24,1
3931,sampled_lang_14,0.25,0.6756756756756757,0.55,0.808,artificial,0.45,24,1
237,sampled_lang_5,0.25,0.6756756756756757,0.549,0.807,artificial,0.451,24,1
4938,sampled_lang_14,0.4,0.6756756756756757,0.548,0.807,artificial,0.452,24,1
7158,sampled_lang_90,0.5,0.6756756756756757,0.547,0.806,artificial,0.453,24,1
8789,sampled_lang_14,0.6,0.6756756756756757,0.546,0.806,artificial,0.454,24,1
8065,sampled_lang_14,0.6,0.6756756756756757,0.545,0.805,artificial,0.455,24,1
1822,sampled_lang_96,0.4,0.6756756756756757,0.544,0.805,artificial,0.456,24,1
1397,sampled_lang_14,0.5,0.6756756756756757,0.542,0.804,artificial,0.458,24,1
5826,sampled_lang_38,0.0,0.6756756756756757,0.541,0.803,artificial,0.459,24,1
4416,sampled_lang_14,0.6,0.6756756756756757,0.539,0.803,artificial,0.461,24,1
3886,sampled_lang_14,0.4,0.6756756756756757,0.538,0.803,artificial,0.462,24,1
3176,sampled_lang_14,0.25,0.6756756756756757,0.537,0.803,artificial,0.463,24,1
5530,sampled_lang_14,0.6,0.6756756756756757,0.536,0.803,artificial,0.464,24,1
14090,sampled_lang_14,0.6,0.6756756756756757,0.535,0.803,artificial,0.465,24,1
1203,sampled_lang_14,0.4,0.6756756756756757,0.533,0.803,artificial,0.467,24,1
284,sampled_lang_14,0.333,0.6756756756756757,0.532,0.803,artificial,0.468,24,1
12891,sampled_lang_73,0.2,0.6756756756756757,0.531,0.802,artificial,0.469,24,1
1905,sampled_lang_14,0.2,0.6756756756756757,0.53,0.802,artificial,0.47,24,1
14737,sampled_lang_77,0.4,0.6756756756756757,0.529,0.802,artificial,0.471,24,1
2841,sampled_lang_14,0.6,0.6756756756756757,0.528,0.802,artificial,0.472,24,1
8891,sampled_lang_14,0.4,0.6756756756756757,0.526,0.802,artificial,0.474,24,1
3331,sampled_lang_149,0.286,0.6756756756756757,0.525,0.802,artificial,0.475,24,1
12541,sampled_lang_14,0.5,0.6756756756756757,0.524,0.802,artificial,0.476,24,1
944,sampled_lang_14,0.25,0.6756756756756757,0.523,0.802,artificial,0.477,24,1
7724,sampled_lang_14,0.4,0.6756756756756757,0.522,0.802,artificial,0.478,24,1
1336,sampled_lang_14,0.333,0.6756756756756757,0.521,0.802,artificial,0.479,24,1
2165,sampled_lang_14,0.571,0.6756756756756757,0.519,0.802,artificial,0.481,24,1
10105,sampled_lang_112,0.167,0.6756756756756757,0.518,0.802,artificial,0.482,24,1
9369,sampled_lang_14,0.833,0.6756756756756757,0.517,0.802,artificial,0.483,24,1
7806,sampled_lang_66,0.0,0.6756756756756757,0.516,0.802,artificial,0.484,24,1
15374,sampled_lang_14,0.6,0.6756756756756757,0.515,0.802,artificial,0.485,24,1
3544,sampled_lang_14,0.4,0.6756756756756757,0.514,0.802,artificial,0.486,24,1
2162,sampled_lang_33,0.0,0.6756756756756757,0.513,0.802,artificial,0.487,24,1
2986,sampled_lang_157,0.667,0.6756756756756757,0.512,0.802,artificial,0.488,24,1
1408,sampled_lang_14,0.2,0.6756756756756757,0.511,0.801,artificial,0.489,24,1
712,sampled_lang_14,0.0,0.6756756756756757,0.51,0.801,artificial,0.49,24,1
9483,sampled_lang_91,0.4,0.6756756756756757,0.509,0.801,artificial,0.491,24,1
6020,sampled_lang_14,0.5,0.6756756756756757,0.508,0.801,artificial,0.492,24,1
762,sampled_lang_46,0.25,0.6756756756756757,0.507,0.801,artificial,0.493,24,1
2912,sampled_lang_14,0.6,0.6756756756756757,0.506,0.801,artificial,0.494,24,1
4457,sampled_lang_14,0.8,0.6756756756756757,0.505,0.801,artificial,0.495,24,1
10987,sampled_lang_14,0.2,0.6756756756756757,0.504,0.801,artificial,0.496,24,1
10627,sampled_lang_5,0.25,0.6756756756756757,0.503,0.801,artificial,0.497,24,1
3530,sampled_lang_14,0.6,0.6756756756756757,0.502,0.801,artificial,0.498,24,1
4126,sampled_lang_14,0.5,0.6756756756756757,0.501,0.801,artificial,0.499,24,1
13,sampled_lang_14,0.4,0.6756756756756757,0.5,0.801,artificial,0.5,24,1
5588,sampled_lang_36,0.0,0.6756756756756757,0.499,0.801,artificial,0.501,24,1
1225,sampled_lang_30,0.0,0.6756756756756757,0.498,0.801,artificial,0.502,24,1
2221,sampled_lang_14,0.5,0.6756756756756757,0.497,0.801,artificial,0.503,24,1
1946,sampled_lang_79,0.25,0.6756756756756757,0.495,0.801,artificial,0.505,24,1
7010,sampled_lang_14,0.25,0.6756756756756757,0.494,0.801,artificial,0.506,24,1
6291,sampled_lang_14,0.25,0.6756756756756757,0.493,0.801,artificial,0.507,24,1
2692,sampled_lang_20,0.0,0.6756756756756757,0.492,0.801,artificial,0.508,24,1
965,sampled_lang_14,0.25,0.6756756756756757,0.491,0.8,artificial,0.509,24,1
14228,sampled_lang_49,0.25,0.6756756756756757,0.49,0.8,artificial,0.51,24,1
12923,sampled_lang_13,0.0,0.6756756756756757,0.489,0.8,artificial,0.511,24,1
7060,sampled_lang_14,0.667,0.6756756756756757,0.488,0.8,artificial,0.512,24,1
395,sampled_lang_14,0.25,0.6756756756756757,0.486,0.8,artificial,0.514,24,1
14724,sampled_lang_14,0.6,0.6756756756756757,0.485,0.8,artificial,0.515,24,1
5885,sampled_lang_14,0.25,0.6756756756756757,0.484,0.8,artificial,0.516,24,1
3023,sampled_lang_14,0.25,0.6756756756756757,0.483,0.8,artificial,0.517,24,1
7047,sampled_lang_14,0.4,0.6756756756756757,0.481,0.8,artificial,0.519,24,1
15063,sampled_lang_4,0.0,0.6756756756756757,0.48,0.8,artificial,0.52,24,1
2329,sampled_lang_14,0.25,0.6756756756756757,0.479,0.8,artificial,0.521,24,1
1450,sampled_lang_11,0.0,0.6756756756756757,0.477,0.8,artificial,0.523,24,1
3022,sampled_lang_38,0.0,0.6756756756756757,0.476,0.8,artificial,0.524,24,1
2797,sampled_lang_14,0.5,0.6756756756756757,0.475,0.8,artificial,0.525,24,1
3718,sampled_lang_14,0.6,0.6756756756756757,0.474,0.8,artificial,0.526,24,1
1142,sampled_lang_14,0.0,0.6756756756756757,0.472,0.8,artificial,0.528,24,1
310,sampled_lang_23,0.0,0.6756756756756757,0.471,0.799,artificial,0.529,24,1
2242,sampled_lang_14,1.0,0.6756756756756757,0.469,0.799,artificial,0.531,24,1
228,sampled_lang_14,0.6,0.6756756756756757,0.467,0.799,artificial,0.533,24,1
1989,sampled_lang_14,0.25,0.6756756756756757,0.466,0.799,artificial,0.534,24,1
1003,sampled_lang_14,0.8,0.6756756756756757,0.465,0.799,artificial,0.535,24,1
2160,sampled_lang_14,0.0,0.6756756756756757,0.464,0.799,artificial,0.536,24,1
3630,sampled_lang_5,0.8,0.6756756756756757,0.462,0.799,artificial,0.538,24,1
7987,sampled_lang_14,0.0,0.6756756756756757,0.458,0.799,artificial,0.542,24,1
14096,sampled_lang_39,0.0,0.6756756756756757,0.456,0.799,artificial,0.544,24,1
12521,sampled_lang_14,0.25,0.6756756756756757,0.451,0.798,artificial,0.549,24,1
15013,sampled_lang_32,0.0,0.6756756756756757,0.448,0.798,artificial,0.552,24,1
3009,sampled_lang_50,0.25,0.6756756756756757,0.446,0.798,artificial,0.554,24,1
10569,sampled_lang_14,0.4,0.6756756756756757,0.445,0.798,artificial,0.555,24,1
7602,sampled_lang_14,0.0,0.6756756756756757,0.444,0.798,artificial,0.556,24,1
9010,sampled_lang_14,0.4,0.6756756756756757,0.442,0.798,artificial,0.558,24,1
13237,sampled_lang_14,0.0,0.6756756756756757,0.439,0.797,artificial,0.561,24,1
10343,sampled_lang_14,0.0,0.6756756756756757,0.437,0.797,artificial,0.562,24,1
3539,sampled_lang_14,0.4,0.6756756756756757,0.437,0.797,artificial,0.563,24,1
2740,sampled_lang_87,0.4,0.6756756756756757,0.436,0.797,artificial,0.564,24,1
5868,sampled_lang_14,0.5,0.6756756756756757,0.435,0.797,artificial,0.565,24,1
7783,sampled_lang_14,0.0,0.6756756756756757,0.434,0.797,artificial,0.566,24,1
1852,sampled_lang_14,0.8,0.6756756756756757,0.431,0.796,artificial,0.569,24,1
11297,sampled_lang_14,0.0,0.6756756756756757,0.427,0.796,artificial,0.573,24,1
11651,sampled_lang_71,0.25,0.6756756756756757,0.426,0.796,artificial,0.574,24,1
8990,sampled_lang_14,0.6,0.6756756756756757,0.425,0.796,artificial,0.575,24,1
2271,sampled_lang_14,0.25,0.6756756756756757,0.424,0.796,artificial,0.576,24,1
7105,sampled_lang_14,0.25,0.6756756756756757,0.422,0.795,artificial,0.578,24,1
7272,sampled_lang_97,0.2,0.6756756756756757,0.418,0.795,artificial,0.582,24,1
14021,sampled_lang_14,0.6,0.6756756756756757,0.417,0.795,artificial,0.583,24,1
675,sampled_lang_14,0.6,0.6756756756756757,0.416,0.794,artificial,0.584,24,1
2689,sampled_lang_14,0.25,0.6756756756756757,0.415,0.794,artificial,0.585,24,1
7972,sampled_lang_14,0.25,0.6756756756756757,0.413,0.794,artificial,0.587,24,1
11882,sampled_lang_14,0.25,0.6756756756756757,0.405,0.793,artificial,0.595,24,1
14690,sampled_lang_14,0.25,0.6756756756756757,0.401,0.792,artificial,0.599,24,1
7837,sampled_lang_14,0.25,0.6756756756756757,0.398,0.791,artificial,0.602,24,1
3486,sampled_lang_14,0.8,0.6756756756756757,0.389,0.789,artificial,0.611,24,1
3646,sampled_lang_14,0.0,0.6756756756756757,0.385,0.789,artificial,0.615,24,1
10276,sampled_lang_44,0.0,0.6756756756756757,0.382,0.788,artificial,0.618,24,1
7778,sampled_lang_14,0.0,0.6756756756756757,0.38,0.787,artificial,0.62,24,1
6545,sampled_lang_14,0.0,0.6756756756756757,0.376,0.787,artificial,0.624,24,1
3781,sampled_lang_14,0.0,0.6756756756756757,0.375,0.786,artificial,0.625,24,1
8925,sampled_lang_14,0.5,0.6756756756756757,0.368,0.784,artificial,0.632,24,1
7965,sampled_lang_14,0.5,0.6756756756756757,0.365,0.784,artificial,0.635,24,1
7692,sampled_lang_14,0.5,0.6756756756756757,0.361,0.783,artificial,0.639,24,1
1548,sampled_lang_14,0.5,0.6756756756756757,0.358,0.782,artificial,0.642,24,1
12575,sampled_lang_14,0.0,0.6756756756756757,0.319,0.771,artificial,0.681,24,1
3750,sampled_lang_30,0.0,0.6756756756756757,0.31,0.768,artificial,0.69,24,1
10523,sampled_lang_14,0.0,0.6756756756756757,0.241,0.749,artificial,0.759,24,1
12500,sampled_lang_14,0.857,0.6621621621621622,0.708,0.866,artificial,0.292,25,1
12288,sampled_lang_14,0.857,0.6621621621621622,0.657,0.838,artificial,0.343,25,1
7252,sampled_lang_196,0.875,0.6621621621621622,0.654,0.837,artificial,0.346,25,1
10565,sampled_lang_195,0.75,0.6621621621621622,0.631,0.829,artificial,0.369,25,1
4643,sampled_lang_203,0.75,0.6621621621621622,0.627,0.828,artificial,0.373,25,1
14456,sampled_lang_182,0.778,0.6621621621621622,0.626,0.827,artificial,0.374,25,1
5270,sampled_lang_14,0.714,0.6621621621621622,0.623,0.826,artificial,0.377,25,1
